,S_Pedro,S_Santiago,S_Juan,S_Andrés,S_Bartolomé,S_Tiago,S_Isca,S_Tadeo,S_Mateo,S_Felipe,S_Simón,S_Tomás
2020-09-23 18:02:00,-4.711111111111111,-1.511111111111111,0.7333333333333333,2.3555555555555556,-28.022222222222222,0.08888888888888889,2.2888888888888888,2.511111111111111,2.7555555555555555,4.044444444444444,12.311111111111112,-2.577777777777778
2020-09-23 18:03:00,-4.888888888888889,-1.488888888888889,0.7777777777777778,2.4444444444444446,-27.866666666666667,0.24444444444444444,2.088888888888889,2.488888888888889,2.888888888888889,3.911111111111111,12.577777777777778,-2.488888888888889
2020-09-23 18:04:00,-5.066666666666666,-1.488888888888889,0.7777777777777778,2.488888888888889,-27.68888888888889,0.37777777777777777,1.8888888888888888,2.511111111111111,2.977777777777778,3.8,12.844444444444445,-2.4444444444444446
2020-09-23 18:05:00,-5.266666666666667,-1.4666666666666666,0.7777777777777778,2.533333333333333,-27.511111111111113,0.5333333333333333,1.7333333333333334,2.5555555555555554,3.066666666666667,3.7333333333333334,13.088888888888889,-2.4444444444444446
2020-09-23 18:06:00,-5.466666666666667,-1.4444444444444444,0.7333333333333333,2.6,-27.355555555555554,0.6666666666666666,1.5777777777777777,2.6,3.1555555555555554,3.6666666666666665,13.333333333333334,-2.4444444444444446
2020-09-23 18:07:00,-5.711111111111111,-1.4444444444444444,0.6666666666666666,2.6444444444444444,-27.22222222222222,0.8,1.4,2.6666666666666665,3.2444444444444445,3.6,13.6,-2.422222222222222
2020-09-23 18:08:00,-5.933333333333334,-1.4222222222222223,0.5777777777777777,2.6666666666666665,-27.066666666666666,0.9777777777777777,1.2222222222222223,2.7555555555555555,3.3777777777777778,3.511111111111111,13.911111111111111,-2.422222222222222
2020-09-23 18:09:00,-6.155555555555556,-1.4222222222222223,0.4888888888888889,2.6666666666666665,-26.933333333333334,1.2,1.0444444444444445,2.8222222222222224,3.466666666666667,3.422222222222222,14.244444444444444,-2.4
2020-09-23 18:10:00,-6.333333333333333,-1.4666666666666666,0.4222222222222222,2.6222222222222222,-26.755555555555556,1.4,0.8666666666666667,2.888888888888889,3.533333333333333,3.3777777777777778,14.577777777777778,-2.4
2020-09-23 18:11:00,-6.511111111111111,-1.511111111111111,0.3111111111111111,2.577777777777778,-26.57777777777778,1.6,0.7111111111111111,2.9555555555555557,3.5555555555555554,3.3555555555555556,14.866666666666667,-2.4444444444444446
2020-09-23 18:12:00,-6.711111111111111,-1.6,0.17777777777777778,2.488888888888889,-26.444444444444443,1.7777777777777777,0.5555555555555556,3.0,3.6,3.3777777777777778,15.133333333333333,-2.511111111111111
2020-09-23 18:13:00,-6.911111111111111,-1.6888888888888889,0.044444444444444446,2.422222222222222,-26.266666666666666,1.9555555555555555,0.37777777777777777,3.0444444444444443,3.6444444444444444,3.422222222222222,15.355555555555556,-2.5555555555555554
2020-09-23 18:14:00,-7.088888888888889,-1.7555555555555555,-0.06666666666666667,2.3777777777777778,-26.08888888888889,2.1333333333333333,0.17777777777777778,3.066666666666667,3.6444444444444444,3.488888888888889,15.555555555555555,-2.6444444444444444
2020-09-23 18:15:00,-7.2444444444444445,-1.8222222222222222,-0.17777777777777778,2.3333333333333335,-25.88888888888889,2.3333333333333335,0.022222222222222223,3.111111111111111,3.6666666666666665,3.5555555555555554,15.733333333333333,-2.7111111111111112
2020-09-23 18:16:00,-7.377777777777778,-1.8444444444444446,-0.3333333333333333,2.2888888888888888,-25.68888888888889,2.488888888888889,-0.1111111111111111,3.1333333333333333,3.6666666666666665,3.6444444444444444,15.933333333333334,-2.8222222222222224
2020-09-23 18:17:00,-7.533333333333333,-1.8888888888888888,-0.5333333333333333,2.2222222222222223,-25.533333333333335,2.6444444444444444,-0.24444444444444444,3.1333333333333333,3.6222222222222222,3.7333333333333334,16.133333333333333,-2.933333333333333
2020-09-23 18:18:00,-7.688888888888889,-1.9333333333333333,-0.7555555555555555,2.111111111111111,-25.355555555555554,2.8,-0.3333333333333333,3.111111111111111,3.6,3.8222222222222224,16.333333333333332,-3.0444444444444443
2020-09-23 18:19:00,-7.822222222222222,-1.9777777777777779,-0.9333333333333333,2.022222222222222,-25.177777777777777,2.933333333333333,-0.4,3.066666666666667,3.5555555555555554,3.8666666666666667,16.555555555555557,-3.2
2020-09-23 18:20:00,-7.977777777777778,-1.9777777777777779,-1.1111111111111112,1.9555555555555555,-25.0,3.088888888888889,-0.4444444444444444,3.022222222222222,3.488888888888889,3.8666666666666667,16.755555555555556,-3.3555555555555556
2020-09-23 18:21:00,-8.11111111111111,-1.9333333333333333,-1.3333333333333333,1.8444444444444446,-24.77777777777778,3.2666666666666666,-0.4666666666666667,2.933333333333333,3.4444444444444446,3.8444444444444446,16.955555555555556,-3.466666666666667
2020-09-23 18:22:00,-8.222222222222221,-1.8666666666666667,-1.5555555555555556,1.6888888888888889,-24.57777777777778,3.422222222222222,-0.4888888888888889,2.8444444444444446,3.422222222222222,3.8666666666666667,17.155555555555555,-3.577777777777778
2020-09-23 18:23:00,-8.28888888888889,-1.8444444444444446,-1.7777777777777777,1.5333333333333334,-24.4,3.577777777777778,-0.5111111111111111,2.8,3.4,3.911111111111111,17.333333333333332,-3.688888888888889
2020-09-23 18:24:00,-8.333333333333334,-1.8444444444444446,-1.9777777777777779,1.4,-24.244444444444444,3.7333333333333334,-0.5111111111111111,2.7777777777777777,3.422222222222222,4.0,17.466666666666665,-3.8222222222222224
2020-09-23 18:25:00,-8.333333333333334,-1.8,-2.1777777777777776,1.2666666666666666,-24.11111111111111,3.8666666666666667,-0.5111111111111111,2.7555555555555555,3.422222222222222,4.066666666666666,17.57777777777778,-3.933333333333333
2020-09-23 18:26:00,-8.311111111111112,-1.7777777777777777,-2.3777777777777778,1.1333333333333333,-24.0,3.977777777777778,-0.5111111111111111,2.7333333333333334,3.422222222222222,4.111111111111111,17.711111111111112,-4.0
2020-09-23 18:27:00,-8.244444444444444,-1.8,-2.577777777777778,1.0222222222222221,-23.844444444444445,4.088888888888889,-0.5111111111111111,2.688888888888889,3.422222222222222,4.177777777777778,17.844444444444445,-4.088888888888889
2020-09-23 18:28:00,-8.155555555555555,-1.8222222222222222,-2.7555555555555555,0.9555555555555556,-23.644444444444446,4.2,-0.5333333333333333,2.6222222222222222,3.4,4.288888888888889,17.977777777777778,-4.2
2020-09-23 18:29:00,-8.044444444444444,-1.8666666666666667,-2.911111111111111,0.8444444444444444,-23.444444444444443,4.311111111111111,-0.6,2.5555555555555554,3.4,4.444444444444445,18.11111111111111,-4.333333333333333
2020-09-23 18:30:00,-7.977777777777778,-1.9111111111111112,-3.022222222222222,0.7333333333333333,-23.22222222222222,4.4,-0.6222222222222222,2.4444444444444446,3.4,4.622222222222222,18.22222222222222,-4.488888888888889
2020-09-23 18:31:00,-7.933333333333334,-1.9333333333333333,-3.1333333333333333,0.6666666666666666,-23.044444444444444,4.444444444444445,-0.6444444444444445,2.3333333333333335,3.3777777777777778,4.8,18.31111111111111,-4.644444444444445
2020-09-23 18:32:00,-7.866666666666666,-1.9777777777777779,-3.2444444444444445,0.6444444444444445,-22.866666666666667,4.488888888888889,-0.6444444444444445,2.2222222222222223,3.4,4.977777777777778,18.377777777777776,-4.777777777777778
2020-09-23 18:33:00,-7.7555555555555555,-2.022222222222222,-3.3333333333333335,0.6,-22.733333333333334,4.511111111111111,-0.6222222222222222,2.111111111111111,3.4444444444444446,5.111111111111111,18.444444444444443,-4.933333333333334
2020-09-23 18:34:00,-7.622222222222222,-2.111111111111111,-3.4,0.5777777777777777,-22.6,4.555555555555555,-0.5555555555555556,1.9555555555555555,3.466666666666667,5.2444444444444445,18.533333333333335,-5.111111111111111
2020-09-23 18:35:00,-7.511111111111111,-2.1777777777777776,-3.4444444444444446,0.6,-22.466666666666665,4.6,-0.4888888888888889,1.8222222222222222,3.466666666666667,5.333333333333333,18.644444444444446,-5.288888888888889
2020-09-23 18:36:00,-7.4,-2.2888888888888888,-3.511111111111111,0.6222222222222222,-22.31111111111111,4.644444444444445,-0.4444444444444444,1.711111111111111,3.422222222222222,5.377777777777778,18.733333333333334,-5.466666666666667
2020-09-23 18:37:00,-7.288888888888889,-2.3777777777777778,-3.5555555555555554,0.6222222222222222,-22.155555555555555,4.688888888888889,-0.4222222222222222,1.6,3.3333333333333335,5.4222222222222225,18.822222222222223,-5.666666666666667
2020-09-23 18:38:00,-7.2,-2.488888888888889,-3.6,0.6444444444444445,-21.977777777777778,4.733333333333333,-0.4,1.4666666666666666,3.2666666666666666,5.4222222222222225,18.88888888888889,-5.888888888888889
2020-09-23 18:39:00,-7.111111111111111,-2.5555555555555554,-3.6222222222222222,0.6888888888888889,-21.8,4.777777777777778,-0.37777777777777777,1.3333333333333333,3.1777777777777776,5.377777777777778,18.955555555555556,-6.111111111111111
2020-09-23 18:40:00,-7.022222222222222,-2.577777777777778,-3.6444444444444444,0.6888888888888889,-21.644444444444446,4.822222222222222,-0.35555555555555557,1.1777777777777778,3.111111111111111,5.377777777777778,19.022222222222222,-6.355555555555555
2020-09-23 18:41:00,-6.888888888888889,-2.6,-3.6444444444444444,0.6666666666666666,-21.466666666666665,4.844444444444444,-0.3333333333333333,1.0222222222222221,3.022222222222222,5.355555555555555,19.11111111111111,-6.555555555555555
2020-09-23 18:42:00,-6.733333333333333,-2.6222222222222222,-3.6444444444444444,0.6,-21.288888888888888,4.866666666666666,-0.28888888888888886,0.8444444444444444,2.977777777777778,5.311111111111111,19.22222222222222,-6.711111111111111
2020-09-23 18:43:00,-6.533333333333333,-2.688888888888889,-3.6444444444444444,0.5111111111111111,-21.11111111111111,4.866666666666666,-0.24444444444444444,0.7111111111111111,2.933333333333333,5.288888888888889,19.333333333333332,-6.822222222222222
2020-09-23 18:44:00,-6.355555555555555,-2.8,-3.6444444444444444,0.4222222222222222,-20.955555555555556,4.822222222222222,-0.2,0.5777777777777777,2.911111111111111,5.311111111111111,19.444444444444443,-6.888888888888889
2020-09-23 18:45:00,-6.177777777777778,-2.8666666666666667,-3.6,0.3333333333333333,-20.8,4.733333333333333,-0.13333333333333333,0.4,2.888888888888889,5.311111111111111,19.555555555555557,-6.933333333333334
2020-09-23 18:46:00,-5.977777777777778,-2.911111111111111,-3.5555555555555554,0.24444444444444444,-20.644444444444446,4.6,-0.044444444444444446,0.17777777777777778,2.8666666666666667,5.311111111111111,19.644444444444446,-6.977777777777778
2020-09-23 18:47:00,-5.733333333333333,-2.933333333333333,-3.511111111111111,0.17777777777777778,-20.511111111111113,4.466666666666667,0.0,-0.044444444444444446,2.8,5.288888888888889,19.711111111111112,-7.022222222222222
2020-09-23 18:48:00,-5.533333333333333,-2.933333333333333,-3.4444444444444446,0.06666666666666667,-20.355555555555554,4.311111111111111,0.044444444444444446,-0.28888888888888886,2.7555555555555555,5.266666666666667,19.77777777777778,-7.088888888888889
2020-09-23 18:49:00,-5.355555555555555,-2.9555555555555557,-3.3777777777777778,-0.022222222222222223,-20.244444444444444,4.155555555555556,0.1111111111111111,-0.5333333333333333,2.7555555555555555,5.222222222222222,19.844444444444445,-7.111111111111111
2020-09-23 18:50:00,-5.177777777777778,-2.977777777777778,-3.311111111111111,-0.13333333333333333,-20.08888888888889,4.022222222222222,0.13333333333333333,-0.7555555555555555,2.7111111111111112,5.133333333333334,19.933333333333334,-7.111111111111111
2020-09-23 18:51:00,-5.022222222222222,-3.0,-3.2222222222222223,-0.26666666666666666,-19.88888888888889,3.911111111111111,0.13333333333333333,-0.9555555555555556,2.6666666666666665,5.088888888888889,20.066666666666666,-7.111111111111111
2020-09-23 18:52:00,-4.844444444444444,-3.0444444444444443,-3.1333333333333333,-0.37777777777777777,-19.644444444444446,3.7777777777777777,0.1111111111111111,-1.1777777777777778,2.6444444444444444,5.044444444444444,20.2,-7.111111111111111
2020-09-23 18:53:00,-4.644444444444445,-3.111111111111111,-3.0,-0.4444444444444444,-19.4,3.6222222222222222,0.06666666666666667,-1.4,2.6222222222222222,5.0,20.288888888888888,-7.066666666666666
2020-09-23 18:54:00,-4.444444444444445,-3.1777777777777776,-2.8666666666666667,-0.5111111111111111,-19.133333333333333,3.422222222222222,0.022222222222222223,-1.6,2.6222222222222222,4.955555555555556,20.333333333333332,-7.0
2020-09-23 18:55:00,-4.288888888888889,-3.2222222222222223,-2.7333333333333334,-0.5333333333333333,-18.866666666666667,3.2222222222222223,-0.044444444444444446,-1.7777777777777777,2.6444444444444444,4.911111111111111,20.4,-6.911111111111111
2020-09-23 18:56:00,-4.133333333333334,-3.2444444444444445,-2.577777777777778,-0.5333333333333333,-18.622222222222224,2.977777777777778,-0.1111111111111111,-1.9777777777777779,2.6666666666666665,4.844444444444444,20.488888888888887,-6.822222222222222
2020-09-23 18:57:00,-3.977777777777778,-3.2666666666666666,-2.3777777777777778,-0.5333333333333333,-18.333333333333332,2.7555555555555555,-0.2,-2.1555555555555554,2.7111111111111112,4.7555555555555555,20.555555555555557,-6.711111111111111
2020-09-23 18:58:00,-3.8444444444444446,-3.3333333333333335,-2.1777777777777776,-0.5555555555555556,-18.08888888888889,2.5555555555555554,-0.28888888888888886,-2.311111111111111,2.7555555555555555,4.644444444444445,20.622222222222224,-6.5777777777777775
2020-09-23 18:59:00,-3.7555555555555555,-3.422222222222222,-1.9777777777777779,-0.5777777777777777,-17.8,2.3555555555555556,-0.37777777777777777,-2.488888888888889,2.8,4.533333333333333,20.666666666666668,-6.444444444444445
2020-09-23 19:00:00,-3.6666666666666665,-3.5555555555555554,-1.7777777777777777,-0.5777777777777777,-17.533333333333335,2.1555555555555554,-0.4666666666666667,-2.688888888888889,2.8222222222222224,4.4222222222222225,20.733333333333334,-6.355555555555555
2020-09-23 19:01:00,-3.577777777777778,-3.688888888888889,-1.5555555555555556,-0.5777777777777777,-17.244444444444444,1.9555555555555555,-0.5555555555555556,-2.8666666666666667,2.888888888888889,4.311111111111111,20.755555555555556,-6.222222222222222
2020-09-23 19:02:00,-3.4444444444444446,-3.8222222222222224,-1.3333333333333333,-0.5777777777777777,-16.91111111111111,1.7555555555555555,-0.6888888888888889,-3.0444444444444443,2.977777777777778,4.222222222222222,20.8,-6.066666666666666
2020-09-23 19:03:00,-3.3333333333333335,-3.977777777777778,-1.1111111111111112,-0.5333333333333333,-16.622222222222224,1.511111111111111,-0.8222222222222222,-3.2444444444444445,3.088888888888889,4.155555555555556,20.844444444444445,-5.911111111111111
2020-09-23 19:04:00,-3.2,-4.155555555555556,-0.9111111111111111,-0.5333333333333333,-16.355555555555554,1.2666666666666666,-0.9333333333333333,-3.422222222222222,3.2444444444444445,4.088888888888889,20.91111111111111,-5.7555555555555555
2020-09-23 19:05:00,-3.0444444444444443,-4.355555555555555,-0.6888888888888889,-0.5777777777777777,-16.11111111111111,1.0444444444444445,-1.0444444444444445,-3.6,3.422222222222222,4.066666666666666,20.977777777777778,-5.644444444444445
2020-09-23 19:06:00,-2.888888888888889,-4.5777777777777775,-0.4444444444444444,-0.6222222222222222,-15.911111111111111,0.7777777777777778,-1.1555555555555554,-3.7555555555555555,3.6,4.044444444444444,21.044444444444444,-5.5777777777777775
2020-09-23 19:07:00,-2.7555555555555555,-4.777777777777778,-0.2,-0.6666666666666666,-15.733333333333333,0.5111111111111111,-1.2444444444444445,-3.8666666666666667,3.7555555555555555,3.977777777777778,21.066666666666666,-5.511111111111111
2020-09-23 19:08:00,-2.6666666666666665,-4.977777777777778,0.022222222222222223,-0.6888888888888889,-15.511111111111111,0.26666666666666666,-1.288888888888889,-4.0,3.8666666666666667,3.888888888888889,21.133333333333333,-5.444444444444445
2020-09-23 19:09:00,-2.577777777777778,-5.155555555555556,0.24444444444444444,-0.7111111111111111,-15.28888888888889,0.022222222222222223,-1.3111111111111111,-4.177777777777778,3.977777777777778,3.7777777777777777,21.244444444444444,-5.4
2020-09-23 19:10:00,-2.488888888888889,-5.377777777777778,0.4666666666666667,-0.7333333333333333,-15.022222222222222,-0.2222222222222222,-1.3333333333333333,-4.377777777777778,4.111111111111111,3.688888888888889,21.355555555555554,-5.355555555555555
2020-09-23 19:11:00,-2.422222222222222,-5.6,0.6666666666666666,-0.7555555555555555,-14.733333333333333,-0.4444444444444444,-1.3111111111111111,-4.622222222222222,4.2444444444444445,3.6444444444444444,21.466666666666665,-5.311111111111111
2020-09-23 19:12:00,-2.4,-5.777777777777778,0.8666666666666667,-0.8,-14.444444444444445,-0.6666666666666666,-1.2666666666666666,-4.844444444444444,4.355555555555555,3.6,21.57777777777778,-5.288888888888889
2020-09-23 19:13:00,-2.3555555555555556,-5.955555555555556,1.0444444444444445,-0.8444444444444444,-14.2,-0.8444444444444444,-1.2222222222222223,-5.022222222222222,4.466666666666667,3.533333333333333,21.68888888888889,-5.2444444444444445
2020-09-23 19:14:00,-2.3333333333333335,-6.155555555555556,1.2444444444444445,-0.8888888888888888,-13.977777777777778,-0.9777777777777777,-1.1333333333333333,-5.177777777777778,4.5777777777777775,3.422222222222222,21.822222222222223,-5.177777777777778
2020-09-23 19:15:00,-2.2666666666666666,-6.355555555555555,1.4444444444444444,-0.9777777777777777,-13.755555555555556,-1.0666666666666667,-1.0666666666666667,-5.288888888888889,4.688888888888889,3.311111111111111,22.0,-5.088888888888889
2020-09-23 19:16:00,-2.2,-6.6,1.6,-1.0666666666666667,-13.488888888888889,-1.1333333333333333,-1.0,-5.4222222222222225,4.8,3.2222222222222223,22.155555555555555,-5.022222222222222
2020-09-23 19:17:00,-2.1555555555555554,-6.8,1.7777777777777777,-1.1555555555555554,-13.2,-1.1777777777777778,-0.9555555555555556,-5.5777777777777775,4.866666666666666,3.1333333333333333,22.31111111111111,-4.955555555555556
2020-09-23 19:18:00,-2.111111111111111,-6.977777777777778,1.9333333333333333,-1.2,-12.88888888888889,-1.2,-0.9111111111111111,-5.688888888888889,4.933333333333334,3.066666666666667,22.466666666666665,-4.888888888888889
2020-09-23 19:19:00,-2.0444444444444443,-7.155555555555556,2.088888888888889,-1.2666666666666666,-12.622222222222222,-1.2666666666666666,-0.8888888888888888,-5.7555555555555555,5.0,2.977777777777778,22.57777777777778,-4.822222222222222
2020-09-23 19:20:00,-1.9555555555555555,-7.333333333333333,2.2222222222222223,-1.3333333333333333,-12.355555555555556,-1.3555555555555556,-0.8666666666666667,-5.866666666666666,5.066666666666666,2.933333333333333,22.644444444444446,-4.7555555555555555
2020-09-23 19:21:00,-1.9111111111111112,-7.466666666666667,2.3777777777777778,-1.4,-12.11111111111111,-1.4666666666666666,-0.8222222222222222,-5.955555555555556,5.177777777777778,2.888888888888889,22.711111111111112,-4.688888888888889
2020-09-23 19:22:00,-1.8444444444444446,-7.5777777777777775,2.511111111111111,-1.4222222222222223,-11.88888888888889,-1.6,-0.7555555555555555,-6.0,5.288888888888889,2.8444444444444446,22.755555555555556,-4.5777777777777775
2020-09-23 19:23:00,-1.7333333333333334,-7.644444444444445,2.6222222222222222,-1.4666666666666666,-11.666666666666666,-1.711111111111111,-0.6888888888888889,-6.022222222222222,5.355555555555555,2.8222222222222224,22.8,-4.4222222222222225
2020-09-23 19:24:00,-1.6,-7.7555555555555555,2.688888888888889,-1.5333333333333334,-11.422222222222222,-1.8222222222222222,-0.6444444444444445,-6.044444444444444,5.4222222222222225,2.8444444444444446,22.844444444444445,-4.266666666666667
2020-09-23 19:25:00,-1.511111111111111,-7.888888888888889,2.7111111111111112,-1.6,-11.155555555555555,-1.8888888888888888,-0.5777777777777777,-6.044444444444444,5.444444444444445,2.8222222222222224,22.91111111111111,-4.133333333333334
2020-09-23 19:26:00,-1.4222222222222223,-8.022222222222222,2.7111111111111112,-1.6666666666666667,-10.933333333333334,-1.9111111111111112,-0.5333333333333333,-6.022222222222222,5.488888888888889,2.7777777777777777,22.977777777777778,-4.0
2020-09-23 19:27:00,-1.3111111111111111,-8.11111111111111,2.7111111111111112,-1.6888888888888889,-10.71111111111111,-1.9555555555555555,-0.4666666666666667,-5.977777777777778,5.488888888888889,2.7333333333333334,23.022222222222222,-3.911111111111111
2020-09-23 19:28:00,-1.2444444444444445,-8.155555555555555,2.7111111111111112,-1.6666666666666667,-10.488888888888889,-2.022222222222222,-0.4,-5.977777777777778,5.511111111111111,2.688888888888889,23.08888888888889,-3.8444444444444446
2020-09-23 19:29:00,-1.1555555555555554,-8.177777777777777,2.688888888888889,-1.6444444444444444,-10.28888888888889,-2.066666666666667,-0.3111111111111111,-5.977777777777778,5.488888888888889,2.6444444444444444,23.11111111111111,-3.7777777777777777
2020-09-23 19:30:00,-1.0888888888888888,-8.244444444444444,2.6666666666666665,-1.6444444444444444,-10.11111111111111,-2.088888888888889,-0.2222222222222222,-5.933333333333334,5.488888888888889,2.6222222222222222,23.11111111111111,-3.7333333333333334
2020-09-23 19:31:00,-1.0,-8.333333333333334,2.6666666666666665,-1.6444444444444444,-9.911111111111111,-2.066666666666667,-0.1111111111111111,-5.866666666666666,5.466666666666667,2.577777777777778,23.08888888888889,-3.688888888888889
2020-09-23 19:32:00,-0.9555555555555556,-8.422222222222222,2.6666666666666665,-1.6888888888888889,-9.733333333333333,-2.066666666666667,0.022222222222222223,-5.777777777777778,5.488888888888889,2.511111111111111,23.08888888888889,-3.6222222222222222
2020-09-23 19:33:00,-0.9111111111111111,-8.533333333333333,2.6666666666666665,-1.6888888888888889,-9.6,-2.0444444444444443,0.15555555555555556,-5.666666666666667,5.488888888888889,2.488888888888889,23.11111111111111,-3.5555555555555554
2020-09-23 19:34:00,-0.8222222222222222,-8.6,2.7111111111111112,-1.6666666666666667,-9.466666666666667,-1.9777777777777779,0.26666666666666666,-5.5777777777777775,5.444444444444445,2.4444444444444446,23.08888888888889,-3.533333333333333
2020-09-23 19:35:00,-0.7333333333333333,-8.666666666666666,2.8,-1.6444444444444444,-9.355555555555556,-1.9111111111111112,0.4222222222222222,-5.488888888888889,5.444444444444445,2.4,23.066666666666666,-3.533333333333333
2020-09-23 19:36:00,-0.6222222222222222,-8.755555555555556,2.888888888888889,-1.6444444444444444,-9.266666666666667,-1.8666666666666667,0.5777777777777777,-5.4,5.4222222222222225,2.3555555555555556,23.022222222222222,-3.533333333333333
2020-09-23 19:37:00,-0.4888888888888889,-8.8,2.977777777777778,-1.6222222222222222,-9.177777777777777,-1.8222222222222222,0.7555555555555555,-5.266666666666667,5.4,2.2888888888888888,23.0,-3.533333333333333
2020-09-23 19:38:00,-0.37777777777777777,-8.822222222222223,3.0444444444444443,-1.6444444444444444,-9.088888888888889,-1.7777777777777777,0.9333333333333333,-5.155555555555556,5.355555555555555,2.2666666666666666,23.0,-3.5555555555555554
2020-09-23 19:39:00,-0.26666666666666666,-8.844444444444445,3.1333333333333333,-1.6444444444444444,-9.022222222222222,-1.7333333333333334,1.1333333333333333,-5.044444444444444,5.288888888888889,2.2888888888888888,23.0,-3.6222222222222222
2020-09-23 19:40:00,-0.1111111111111111,-8.844444444444445,3.1777777777777776,-1.6666666666666667,-8.977777777777778,-1.6666666666666667,1.3555555555555556,-4.911111111111111,5.222222222222222,2.311111111111111,22.955555555555556,-3.688888888888889
2020-09-23 19:41:00,0.08888888888888889,-8.844444444444445,3.2222222222222223,-1.6888888888888889,-8.933333333333334,-1.5555555555555556,1.5555555555555556,-4.777777777777778,5.155555555555556,2.3555555555555556,22.91111111111111,-3.7333333333333334
2020-09-23 19:42:00,0.28888888888888886,-8.8,3.2666666666666666,-1.6666666666666667,-8.933333333333334,-1.4444444444444444,1.7333333333333334,-4.688888888888889,5.044444444444444,2.3777777777777778,22.866666666666667,-3.7777777777777777
2020-09-23 19:43:00,0.4666666666666667,-8.733333333333333,3.311111111111111,-1.6222222222222222,-8.933333333333334,-1.3777777777777778,1.9111111111111112,-4.622222222222222,4.933333333333334,2.4,22.822222222222223,-3.8444444444444446
2020-09-23 19:44:00,0.6888888888888889,-8.622222222222222,3.311111111111111,-1.5777777777777777,-8.933333333333334,-1.2666666666666666,2.111111111111111,-4.533333333333333,4.844444444444444,2.422222222222222,22.822222222222223,-3.8666666666666667
2020-09-23 19:45:00,0.8888888888888888,-8.511111111111111,3.3333333333333335,-1.5333333333333334,-8.933333333333334,-1.2,2.2888888888888888,-4.4222222222222225,4.8,2.488888888888889,22.8,-3.8666666666666667
2020-09-23 19:46:00,1.0666666666666667,-8.422222222222222,3.3333333333333335,-1.511111111111111,-8.955555555555556,-1.0888888888888888,2.488888888888889,-4.311111111111111,4.7555555555555555,2.511111111111111,22.8,-3.8666666666666667
2020-09-23 19:47:00,1.2444444444444445,-8.28888888888889,3.3555555555555556,-1.488888888888889,-8.977777777777778,-1.0,2.7111111111111112,-4.177777777777778,4.711111111111111,2.488888888888889,22.77777777777778,-3.8666666666666667
2020-09-23 19:48:00,1.4444444444444444,-8.155555555555555,3.3777777777777778,-1.4666666666666666,-8.977777777777778,-0.9111111111111111,2.911111111111111,-4.0,4.666666666666667,2.4444444444444446,22.733333333333334,-3.8666666666666667
2020-09-23 19:49:00,1.6,-8.0,3.4,-1.4,-9.0,-0.8222222222222222,3.111111111111111,-3.8666666666666667,4.622222222222222,2.4444444444444446,22.68888888888889,-3.8222222222222224
2020-09-23 19:50:00,1.7555555555555555,-7.866666666666666,3.4444444444444446,-1.288888888888889,-9.0,-0.7777777777777778,3.2888888888888888,-3.7111111111111112,4.6,2.422222222222222,22.666666666666668,-3.7333333333333334
2020-09-23 19:51:00,1.8666666666666667,-7.7555555555555555,3.511111111111111,-1.1555555555555554,-9.0,-0.7111111111111111,3.4444444444444446,-3.577777777777778,4.5777777777777775,2.422222222222222,22.644444444444446,-3.6444444444444444
2020-09-23 19:52:00,2.0,-7.688888888888889,3.577777777777778,-0.9777777777777777,-8.955555555555556,-0.6666666666666666,3.5555555555555554,-3.4444444444444446,4.533333333333333,2.4444444444444446,22.644444444444446,-3.577777777777778
2020-09-23 19:53:00,2.1555555555555554,-7.5777777777777775,3.6222222222222222,-0.8,-8.955555555555556,-0.6666666666666666,3.6222222222222222,-3.311111111111111,4.488888888888889,2.466666666666667,22.6,-3.511111111111111
2020-09-23 19:54:00,2.2888888888888888,-7.511111111111111,3.6444444444444444,-0.6444444444444445,-8.955555555555556,-0.6666666666666666,3.6666666666666665,-3.1777777777777776,4.4,2.488888888888889,22.533333333333335,-3.4444444444444446
2020-09-23 19:55:00,2.3777777777777778,-7.4,3.6444444444444444,-0.4888888888888889,-8.977777777777778,-0.6444444444444445,3.6666666666666665,-3.022222222222222,4.288888888888889,2.466666666666667,22.444444444444443,-3.422222222222222
2020-09-23 19:56:00,2.4444444444444446,-7.288888888888889,3.6444444444444444,-0.3111111111111111,-9.022222222222222,-0.6,3.6666666666666665,-2.8222222222222224,4.177777777777778,2.4444444444444446,22.355555555555554,-3.4
2020-09-23 19:57:00,2.533333333333333,-7.222222222222222,3.6444444444444444,-0.15555555555555556,-9.088888888888889,-0.5555555555555556,3.6666666666666665,-2.6222222222222222,4.088888888888889,2.422222222222222,22.244444444444444,-3.3555555555555556
2020-09-23 19:58:00,2.577777777777778,-7.133333333333334,3.688888888888889,-0.044444444444444446,-9.155555555555555,-0.5333333333333333,3.688888888888889,-2.422222222222222,3.977777777777778,2.4,22.133333333333333,-3.311111111111111
2020-09-23 19:59:00,2.6222222222222222,-7.022222222222222,3.7111111111111112,0.1111111111111111,-9.2,-0.5333333333333333,3.688888888888889,-2.2,3.8666666666666667,2.3777777777777778,22.0,-3.2666666666666666
2020-09-23 20:00:00,2.6444444444444444,-6.911111111111111,3.688888888888889,0.28888888888888886,-9.244444444444444,-0.5555555555555556,3.6666666666666665,-1.9777777777777779,3.7555555555555555,2.3555555555555556,21.822222222222223,-3.2666666666666666
